Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
SC0,26/12/2021,15:00,Motherwell,Livingston,2,1,H,1,0,H,D Robertson,11,8,5,4,13,15,5,1,0,3,0,30.12
SC0,26/12/2021,15:00,Rangers,St Mirren,2,0,H,2,0,H,S McLean,25,1,7,0,14,5,7,1,1,2,0,30.12
SC0,22/12/2021,19:45,Hibernian,Aberdeen,1,0,H,0,0,D,A Muir,6,10,3,2,15,13,4,5,2,2,0,30.12
SC0,22/12/2021,19:45,St Johnstone,Ross County,1,2,A,1,1,D,W Collum,9,20,3,4,10,12,4,6,3,2,0,30.12
SC0,22/12/2021,19:45,St Mirren,Celtic,0,0,D,0,0,D,D Munro,4,31,1,8,8,12,3,16,2,2,0,30.12
SC0,18/12/2021,15:00,Dundee,Hearts,0,1,A,0,0,D,W Collum,4,13,1,1,23,10,3,9,4,2,0,30.12
SC0,18/12/2021,15:00,Livingston,Ross County,1,1,D,0,1,A,G Irvine,14,13,2,4,13,14,7,4,2,4,0,30.12
SC0,18/12/2021,15:00,Motherwell,St Johnstone,2,0,H,1,0,H,N Walsh,7,9,2,1,12,12,7,4,1,0,0,30.12
SC0,18/12/2021,15:00,Rangers,Dundee United,1,0,H,0,0,D,A Muir,16,5,5,1,9,10,6,2,1,3,0,30.12
SC0,15/12/2021,19:45,Rangers,St Johnstone,2,0,H,1,0,H,E Anderson,27,5,8,1,7,11,7,3,1,3,0,30.12
SC0,15/12/2021,19:45,Ross County,Celtic,1,2,A,0,1,A,A Muir,7,25,2,8,13,9,4,7,3,1,0,31.12
SC0,14/12/2021,19:45,Hibernian,Dundee,1,0,H,1,0,H,G Duncan,11,4,3,1,13,17,5,2,0,1,0,31.12
SC0,12/12/2021,12:00,Hearts,Rangers,0,2,A,0,2,A,N Walsh,16,12,8,6,15,10,10,5,4,5,1,30.12
SC0,12/12/2021,15:00,Celtic,Motherwell,1,0,H,1,0,H,E Anderson,26,9,7,1,10,14,10,2,0,2,0,30.12
SC0,11/12/2021,15:00,Dundee United,Livingston,0,1,A,0,0,D,G Duncan,16,9,3,2,13,15,3,1,3,3,0,30.12
SC0,11/12/2021,15:00,Ross County,Dundee,3,2,H,1,2,A,B Madden,7,14,5,5,13,15,4,6,1,3,0,30.12
SC0,11/12/2021,15:00,St Johnstone,Aberdeen,0,1,A,0,0,D,G Aitken,8,14,3,5,12,7,4,4,3,3,0,30.12
SC0,11/12/2021,15:00,St Mirren,Hibernian,1,1,D,0,0,D,K Clancy,7,10,3,5,10,19,4,5,4,4,0,30.12
SC0,08/12/2021,19:45,Livingston,Hibernian,1,0,H,1,0,H,D Robertson,10,15,4,3,6,11,4,5,3,1,0,1.1
SC0,05/12/2021,12:00,Dundee United,Celtic,0,3,A,0,2,A,D Robertson,6,24,2,10,9,6,1,12,1,1,0,30.12
SC0,05/12/2021,15:00,Livingston,Hearts,0,1,A,0,0,D,K Clancy,14,11,6,4,12,13,2,3,3,4,0,30.12
SC0,04/12/2021,15:00,Aberdeen,St Mirren,4,1,H,3,1,H,W Collum,24,11,11,6,13,7,6,9,0,1,0,30.12
SC0,04/12/2021,15:00,Hibernian,Motherwell,1,1,D,1,0,H,C Steven,17,12,4,5,8,14,8,0,2,3,0,30.12
SC0,04/12/2021,15:00,Rangers,Dundee,3,0,H,1,0,H,A Muir,26,5,14,2,9,10,11,4,1,3,0,30.12
SC0,02/12/2021,19:45,Celtic,Hearts,1,0,H,1,0,H,B Madden,25,9,5,2,12,9,13,6,1,0,0,30.12
SC0,01/12/2021,19:45,Aberdeen,Livingston,2,0,H,1,0,H,C Napier,18,3,6,0,10,17,4,1,0,0,0,31.12
SC0,01/12/2021,19:45,Dundee,St Johnstone,1,0,H,1,0,H,A Dallas,20,10,4,2,9,14,6,5,0,1,0,30.12
SC0,01/12/2021,19:45,Hibernian,Rangers,0,1,A,0,0,D,J Beaton,4,14,1,4,15,14,6,6,2,1,0,30.12
SC0,01/12/2021,19:45,St Mirren,Ross County,0,0,D,0,0,D,D Dickinson,27,12,11,7,11,16,13,3,5,4,0,30.12
SC0,30/11/2021,19:45,Motherwell,Dundee United,1,0,H,1,0,H,S McLean,20,7,2,2,18,17,3,5,2,2,1,30.12
SC0,28/11/2021,12:00,Livingston,Rangers,1,3,A,1,2,A,D Munro,7,20,4,8,14,12,3,7,3,1,0,30.12
SC0,28/11/2021,15:00,Celtic,Aberdeen,2,1,H,1,1,D,K Clancy,20,4,5,2,12,10,14,3,2,1,0,30.12
SC0,27/11/2021,15:00,Dundee,Motherwell,3,0,H,2,0,H,C Napier,12,10,6,3,17,20,5,4,3,3,0,30.12
SC0,27/11/2021,15:00,Hearts,St Mirren,2,0,H,0,0,D,A Muir,16,19,7,7,13,11,5,7,2,2,0,31.12
SC0,27/11/2021,15:00,Ross County,Dundee United,1,1,D,0,0,D,G Aitken,9,8,5,4,11,12,5,2,1,2,1,30.12
SC0,27/11/2021,15:00,St Johnstone,Hibernian,1,2,A,1,0,H,E Anderson,2,20,0,4,10,11,1,11,2,1,1,30.12
SC0,24/11/2021,19:45,Ross County,Hibernian,1,0,H,0,0,D,G Duncan,10,6,5,4,10,11,6,3,2,1,0,1.1
SC0,20/11/2021,15:00,Dundee United,Aberdeen,1,0,H,0,0,D,B Madden,8,12,2,4,7,13,4,3,1,1,1,31.12
SC0,20/11/2021,15:00,Motherwell,Hearts,2,0,H,1,0,H,W Collum,20,6,7,4,15,18,9,4,1,0,0,31.12
SC0,20/11/2021,15:00,St Mirren,Livingston,1,1,D,0,0,D,S McLean,11,9,4,5,13,16,7,3,1,0,0,30.12
SC0,07/11/2021,12:00,Dundee,Celtic,2,4,A,1,2,A,A Muir,5,24,4,7,16,10,2,13,5,2,0,30.12
SC0,07/11/2021,15:00,Rangers,Ross County,4,2,H,2,1,H,D Munro,19,5,9,2,11,8,9,1,1,2,0,30.12
SC0,06/11/2021,15:00,Aberdeen,Motherwell,0,2,A,0,0,D,D Robertson,18,2,8,2,14,23,13,2,3,5,0,30.12
SC0,06/11/2021,15:00,Hearts,Dundee United,5,2,H,2,1,H,J Beaton,22,12,12,6,8,13,8,6,0,3,0,30.12
SC0,06/11/2021,15:00,St Johnstone,St Mirren,0,0,D,0,0,D,G Aitken,6,14,2,3,13,16,1,4,3,3,1,30.12
SC0,31/10/2021,12:00,Motherwell,Rangers,1,6,A,1,2,A,N Walsh,3,30,2,12,12,10,2,12,1,0,1,30.12
SC0,30/10/2021,15:00,Aberdeen,Hearts,2,1,H,0,1,A,K Clancy,17,5,5,1,15,15,5,5,2,2,0,31.12
SC0,30/10/2021,15:00,Celtic,Livingston,0,0,D,0,0,D,B Madden,16,2,2,0,10,10,6,3,0,0,0,31.12
SC0,30/10/2021,15:00,Dundee United,St Johnstone,0,1,A,0,1,A,G Irvine,19,6,7,2,7,11,8,3,1,1,0,30.12
SC0,30/10/2021,15:00,St Mirren,Dundee,0,1,A,0,1,A,J Beaton,16,8,7,5,15,14,8,4,1,2,0,30.12
SC0,27/10/2021,19:45,Dundee,Ross County,0,5,A,0,4,A,D Dickinson,7,14,3,7,11,13,6,6,2,2,0,30.12
SC0,27/10/2021,19:45,Hibernian,Celtic,1,3,A,1,3,A,D Robertson,9,19,4,8,15,9,4,8,2,1,0,30.12
SC0,27/10/2021,19:45,Livingston,Dundee United,1,1,D,1,1,D,C Steven,9,15,1,3,6,13,4,4,1,4,1,30.12
SC0,27/10/2021,19:45,Motherwell,St Mirren,2,2,D,0,0,D,B Madden,8,23,4,10,13,14,4,8,1,2,0,30.12
SC0,27/10/2021,19:45,Rangers,Aberdeen,2,2,D,1,2,A,J Beaton,19,6,4,3,12,14,14,2,1,4,0,30.12
SC0,27/10/2021,19:45,St Johnstone,Hearts,1,1,D,1,1,D,S McLean,9,18,4,4,11,12,6,6,4,2,0,30.12
SC0,24/10/2021,12:00,St Mirren,Rangers,1,2,A,1,2,A,S McLean,4,19,2,7,11,11,4,7,1,2,0,30.12
SC0,23/10/2021,15:00,Aberdeen,Hibernian,1,0,H,1,0,H,G Aitken,6,5,2,0,16,13,0,4,4,2,0,31.12
SC0,23/10/2021,15:00,Celtic,St Johnstone,2,0,H,1,0,H,N Walsh,20,4,5,0,6,10,7,3,1,5,0,30.12
SC0,23/10/2021,15:00,Dundee United,Motherwell,2,1,H,1,0,H,K Clancy,10,11,4,5,17,14,4,11,2,4,0,30.12
SC0,23/10/2021,15:00,Hearts,Dundee,1,1,D,1,0,H,G Duncan,21,6,4,3,12,15,5,3,2,5,0,30.12
SC0,23/10/2021,15:00,Ross County,Livingston,2,3,A,1,2,A,E Anderson,12,6,5,3,8,17,7,0,1,3,0,30.12
SC0,16/10/2021,15:00,Hibernian,Dundee United,0,3,A,0,1,A,A Muir,8,9,3,6,13,16,6,8,1,2,0,30.12
SC0,16/10/2021,15:00,Motherwell,Celtic,0,2,A,0,1,A,W Collum,5,18,0,7,14,12,4,8,1,1,0,30.12
SC0,16/10/2021,15:00,Rangers,Hearts,1,1,D,1,0,H,D Robertson,27,5,10,4,11,12,6,4,4,4,0,30.12
SC0,16/10/2021,15:00,Ross County,St Mirren,2,3,A,1,3,A,D Munro,20,14,5,4,5,14,5,3,1,1,0,30.12
SC0,16/10/2021,15:00,St Johnstone,Livingston,0,3,A,0,2,A,G Irvine,16,11,2,4,6,13,12,2,2,3,0,30.12
SC0,16/10/2021,18:00,Dundee,Aberdeen,2,1,H,0,0,D,C Steven,9,17,3,7,13,10,3,8,4,3,0,30.12
SC0,03/10/2021,12:00,Aberdeen,Celtic,1,2,A,0,1,A,B Madden,11,7,5,2,10,27,6,8,0,3,0,30.12
SC0,03/10/2021,15:00,Rangers,Hibernian,2,1,H,0,1,A,N Walsh,20,4,3,1,16,11,12,1,3,3,0,31.12
SC0,02/10/2021,15:00,Dundee United,Ross County,1,0,H,1,0,H,D Robertson,13,13,4,5,8,9,8,5,2,1,0,30.12
SC0,02/10/2021,15:00,Hearts,Motherwell,2,0,H,2,0,H,D Munro,10,20,5,7,14,16,7,8,3,3,0,30.12
SC0,02/10/2021,15:00,Livingston,St Mirren,0,1,A,0,1,A,G Irvine,13,7,6,4,12,11,8,1,2,0,0,30.12
SC0,02/10/2021,15:00,St Johnstone,Dundee,3,1,H,2,0,H,G Aitken,11,8,5,3,14,14,3,4,3,1,0,30.12
SC0,26/09/2021,12:00,St Mirren,Aberdeen,3,2,H,1,2,A,W Collum,13,13,4,3,9,22,8,3,1,4,0,31.12
SC0,26/09/2021,15:00,Celtic,Dundee United,1,1,D,1,1,D,K Clancy,22,12,7,4,12,5,9,2,0,2,0,30.12
SC0,26/09/2021,15:00,Hibernian,St Johnstone,1,0,H,0,0,D,J Beaton,16,6,7,3,10,11,9,5,4,2,0,31.12
SC0,25/09/2021,15:00,Dundee,Rangers,0,1,A,0,1,A,B Madden,14,19,6,3,9,8,5,9,1,3,0,30.12
SC0,25/09/2021,15:00,Hearts,Livingston,3,0,H,2,0,H,G Duncan,14,3,6,1,7,22,4,1,0,3,0,30.12
SC0,25/09/2021,15:00,Motherwell,Ross County,2,1,H,1,1,D,C Napier,12,18,5,6,16,18,0,3,3,4,0,30.12
SC0,19/09/2021,12:00,Dundee United,Dundee,1,0,H,0,0,D,J Beaton,16,10,6,3,20,14,4,3,4,2,0,30.12
SC0,19/09/2021,15:00,Livingston,Celtic,1,0,H,1,0,H,E Anderson,7,16,4,5,12,13,3,10,3,2,0,30.12
SC0,19/09/2021,15:00,Rangers,Motherwell,1,1,D,1,0,H,S McLean,24,5,7,1,16,9,13,3,1,3,0,30.12
SC0,18/09/2021,15:00,Aberdeen,St Johnstone,0,1,A,0,0,D,B Madden,10,9,3,1,14,12,6,3,1,3,0,30.12
SC0,18/09/2021,15:00,Hibernian,St Mirren,2,2,D,0,1,A,K Clancy,16,12,2,4,7,11,8,6,1,1,0,30.12
SC0,18/09/2021,15:00,Ross County,Hearts,2,2,D,2,1,H,D Dickinson,8,17,4,5,15,8,3,9,2,1,0,30.12
SC0,12/09/2021,12:00,Hearts,Hibernian,0,0,D,0,0,D,N Walsh,16,14,4,6,14,10,11,4,1,1,0,30.12
SC0,11/09/2021,12:30,St Johnstone,Rangers,1,2,A,0,0,D,W Collum,5,10,1,4,14,11,6,7,3,3,0,30.12
SC0,11/09/2021,15:00,Celtic,Ross County,3,0,H,0,0,D,D Robertson,21,5,8,2,9,8,7,0,0,1,0,30.12
SC0,11/09/2021,15:00,Dundee,Livingston,0,0,D,0,0,D,A Muir,21,12,8,4,12,19,9,8,1,4,0,30.12
SC0,11/09/2021,15:00,Motherwell,Aberdeen,2,0,H,1,0,H,J Beaton,6,20,2,7,21,15,1,6,5,4,0,30.12
SC0,11/09/2021,15:00,St Mirren,Dundee United,0,0,D,0,0,D,C Steven,15,9,1,3,13,10,6,3,2,1,0,30.12
SC0,29/08/2021,12:00,Rangers,Celtic,1,0,H,0,0,D,K Clancy,15,10,4,3,9,12,4,4,0,2,0,30.12
SC0,29/08/2021,15:00,Aberdeen,Ross County,1,1,D,0,1,A,N Walsh,23,8,5,5,11,17,12,7,2,3,0,30.12
SC0,29/08/2021,15:00,St Mirren,St Johnstone,0,0,D,0,0,D,D Dickinson,10,15,3,6,14,16,2,4,1,3,1,30.12
SC0,28/08/2021,15:00,Dundee United,Hearts,0,2,A,0,1,A,G Aitken,8,11,7,3,15,11,5,4,2,2,0,30.12
SC0,28/08/2021,15:00,Hibernian,Livingston,2,0,H,0,0,D,S McLean,15,7,3,0,12,12,3,5,0,1,0,30.12
SC0,28/08/2021,15:00,Motherwell,Dundee,1,0,H,1,0,H,W Collum,4,15,3,2,18,14,3,4,2,1,1,30.12
SC0,22/08/2021,12:00,Dundee,Hibernian,2,2,D,1,1,D,A Muir,11,15,8,7,13,16,4,6,5,3,0,30.12
SC0,22/08/2021,15:00,Hearts,Aberdeen,1,1,D,0,0,D,B Madden,7,6,2,4,16,12,3,3,3,2,0,30.12
SC0,22/08/2021,15:00,Ross County,Rangers,2,4,A,1,2,A,D Munro,9,21,5,11,9,8,2,11,2,2,0,30.12
SC0,22/08/2021,15:00,St Johnstone,Dundee United,0,1,A,0,0,D,D Robertson,15,9,2,5,12,20,7,4,1,2,0,31.12
SC0,21/08/2021,15:00,Celtic,St Mirren,6,0,H,4,0,H,W Collum,37,3,12,1,18,10,15,0,1,2,0,31.12
SC0,21/08/2021,15:00,Livingston,Motherwell,1,2,A,1,0,H,C Napier,13,15,3,6,14,13,4,8,1,1,0,30.12
SC0,08/08/2021,15:00,Celtic,Dundee,6,0,H,2,0,H,E Anderson,31,3,15,0,11,12,11,3,0,1,0,31.12
SC0,08/08/2021,15:00,Hibernian,Ross County,3,0,H,3,0,H,G Irvine,18,8,6,0,7,11,11,4,0,2,0,30.12
SC0,08/08/2021,15:00,Livingston,Aberdeen,1,2,A,1,0,H,K Clancy,13,11,5,3,21,12,6,2,5,0,0,30.12
SC0,08/08/2021,15:00,St Johnstone,Motherwell,1,1,D,1,0,H,N Walsh,12,10,4,5,12,10,8,6,2,2,0,30.12
SC0,07/08/2021,12:30,Dundee United,Rangers,1,0,H,0,0,D,D Robertson,9,14,2,2,11,8,5,8,4,1,0,30.12
SC0,07/08/2021,15:00,St Mirren,Hearts,1,2,A,0,1,A,G Duncan,10,11,3,4,11,11,4,0,1,2,1,30.12
SC0,01/08/2021,15:00,Aberdeen,Dundee United,2,0,H,1,0,H,A Muir,7,5,3,1,12,17,5,4,1,3,0,30.12
SC0,01/08/2021,16:30,Motherwell,Hibernian,2,3,A,2,1,H,D Munro,9,14,5,5,21,11,2,4,5,3,0,30.12
SC0,31/07/2021,13:30,Rangers,Livingston,3,0,H,1,0,H,J Beaton,18,2,8,0,8,14,7,1,0,5,0,30.12
SC0,31/07/2021,15:00,Dundee,St Mirren,2,2,D,1,1,D,C Napier,11,14,4,5,13,14,8,11,2,2,1,30.12
SC0,31/07/2021,15:00,Ross County,St Johnstone,0,0,D,0,0,D,C Steven,4,10,0,2,19,14,0,4,4,1,0,30.12
SC0,31/07/2021,20:00,Hearts,Celtic,2,1,H,1,0,H,B Madden,11,19,4,7,4,11,6,5,0,0,0,30.12
SC0,16/05/2021,12:00,Hamilton,Kilmarnock,0,2,A,0,2,A,K Clancy,9,8,1,4,14,16,6,4,1,4,0,30.12
SC0,16/05/2021,12:00,Motherwell,Ross County,1,2,A,1,0,H,S McLean,7,10,1,2,9,14,3,4,3,3,0,30.12
SC0,16/05/2021,12:00,St Mirren,Dundee United,0,0,D,0,0,D,E Anderson,13,11,1,3,8,11,6,4,1,2,0,31.12
SC0,15/05/2021,12:30,Hibernian,Celtic,0,0,D,0,0,D,W Collum,6,17,0,9,13,9,1,6,1,2,0,30.12
SC0,15/05/2021,12:30,Rangers,Aberdeen,4,0,H,2,0,H,N Walsh,9,11,4,4,10,5,6,3,1,0,0,30.12
SC0,15/05/2021,12:30,St Johnstone,Livingston,0,0,D,0,0,D,C Napier,5,2,1,2,5,13,4,1,1,1,0,30.12
SC0,12/05/2021,18:00,Dundee United,Motherwell,2,2,D,2,0,H,D Dickinson,10,9,4,4,9,10,4,7,1,3,0,30.12
SC0,12/05/2021,18:00,Livingston,Rangers,0,3,A,0,1,A,D Robertson,9,11,2,5,13,10,1,5,2,2,0,30.12
SC0,12/05/2021,18:30,Celtic,St Johnstone,4,0,H,2,0,H,B Madden,19,7,11,1,9,3,5,1,0,0,0,30.12
SC0,12/05/2021,19:45,Aberdeen,Hibernian,0,1,A,0,1,A,J Beaton,14,8,4,4,9,9,6,1,2,1,0,30.12
SC0,12/05/2021,19:45,Kilmarnock,St Mirren,3,3,D,1,0,H,D Munro,19,12,8,3,7,14,8,5,2,1,0,30.12
SC0,12/05/2021,19:45,Ross County,Hamilton,2,1,H,1,1,D,W Collum,8,10,2,2,16,14,0,8,3,2,0,30.12
SC0,02/05/2021,12:00,Rangers,Celtic,4,1,H,2,1,H,N Walsh,18,12,9,3,10,14,5,9,1,1,0,31.12
SC0,01/05/2021,15:00,Dundee United,Ross County,0,2,A,0,2,A,K Clancy,2,12,0,6,11,17,3,4,0,3,0,30.12
SC0,01/05/2021,15:00,Hibernian,St Johnstone,0,1,A,0,1,A,G Aitken,8,6,2,2,15,12,4,2,3,2,0,30.12
SC0,01/05/2021,15:00,Livingston,Aberdeen,1,2,A,0,0,D,G Irvine,13,12,5,8,11,16,4,3,4,4,0,30.12
SC0,01/05/2021,15:00,Motherwell,Kilmarnock,2,0,H,0,0,D,B Madden,11,18,2,4,14,10,4,6,3,1,0,30.12
SC0,01/05/2021,15:00,St Mirren,Hamilton,1,2,A,0,1,A,J Beaton,11,12,3,3,13,9,6,4,2,1,0,30.12
SC0,21/04/2021,18:00,Hamilton,Motherwell,0,1,A,0,1,A,K Clancy,5,12,1,3,11,16,4,6,2,1,1,30.12
SC0,21/04/2021,18:00,Hibernian,Livingston,2,1,H,2,0,H,C Napier,11,9,6,2,9,14,6,4,3,3,0,30.12
SC0,21/04/2021,19:00,St Johnstone,Rangers,1,1,D,0,0,D,E Anderson,11,6,3,2,8,16,4,6,3,4,0,30.12
SC0,21/04/2021,19:45,Aberdeen,Celtic,1,1,D,1,0,H,W Collum,9,23,4,6,7,5,4,10,0,1,0,30.12
SC0,21/04/2021,19:45,Kilmarnock,Dundee United,3,0,H,3,0,H,A Muir,16,13,5,5,16,21,5,4,1,2,0,30.12
SC0,21/04/2021,19:45,Ross County,St Mirren,1,3,A,1,0,H,B Madden,12,15,3,5,12,11,7,4,1,0,0,30.12
SC0,11/04/2021,15:00,Rangers,Hibernian,2,1,H,1,0,H,D Robertson,12,9,4,5,11,13,3,6,3,1,0,30.12
SC0,10/04/2021,15:00,Celtic,Livingston,6,0,H,2,0,H,N Walsh,18,4,11,2,10,11,6,1,0,0,0,30.12
SC0,10/04/2021,15:00,Hamilton,Dundee United,0,1,A,0,1,A,B Madden,27,13,6,4,7,9,10,3,1,2,0,30.12
SC0,10/04/2021,15:00,Kilmarnock,Ross County,2,2,D,2,1,H,W Collum,14,13,6,4,14,17,6,1,3,3,0,30.12
SC0,10/04/2021,15:00,Motherwell,St Mirren,1,0,H,0,0,D,K Clancy,11,15,3,7,14,6,5,4,1,3,0,30.12
SC0,10/04/2021,15:00,St Johnstone,Aberdeen,0,1,A,0,0,D,J Beaton,15,9,3,3,11,13,7,5,1,2,0,30.12
SC0,21/03/2021,12:00,Celtic,Rangers,1,1,D,1,1,D,W Collum,16,9,8,3,16,13,10,5,3,1,0,30.12
SC0,20/03/2021,15:00,Dundee United,Aberdeen,1,0,H,0,0,D,G Aitken,7,9,2,1,12,12,8,10,0,1,0,30.12
SC0,20/03/2021,15:00,Hamilton,St Mirren,1,1,D,0,1,A,D Robertson,9,17,2,4,15,11,5,8,0,1,0,30.12
SC0,20/03/2021,15:00,Kilmarnock,Motherwell,4,1,H,1,1,D,A Muir,13,9,5,3,14,14,4,6,3,1,0,30.12
SC0,20/03/2021,15:00,Livingston,Hibernian,1,1,D,1,1,D,N Walsh,12,12,5,2,15,13,2,6,1,0,0,30.12
SC0,20/03/2021,15:00,St Johnstone,Ross County,1,0,H,0,0,D,C Napier,22,2,8,0,15,17,13,3,0,3,0,30.12
SC0,13/03/2021,15:00,Livingston,Hamilton,2,1,H,2,1,H,K Clancy,9,4,3,1,14,18,3,3,2,2,0,30.12
SC0,13/03/2021,15:00,Ross County,Hibernian,1,2,A,0,0,D,J Beaton,9,14,4,6,11,11,1,7,1,3,0,30.12
SC0,07/03/2021,12:00,Dundee United,Celtic,0,0,D,0,0,D,K Clancy,9,27,4,12,15,4,5,9,5,2,0,30.12
SC0,06/03/2021,15:00,Aberdeen,Hamilton,0,0,D,0,0,D,B Madden,15,10,3,2,9,10,4,4,2,1,0,30.12
SC0,06/03/2021,15:00,Motherwell,Livingston,3,1,H,1,0,H,C Steven,14,10,6,4,9,20,2,3,1,4,0,30.12
SC0,06/03/2021,15:00,Rangers,St Mirren,3,0,H,2,0,H,S McLean,10,5,7,1,12,10,7,6,1,2,0,30.12
SC0,06/03/2021,15:00,Ross County,Kilmarnock,3,2,H,1,1,D,E Anderson,9,10,5,2,19,12,3,8,2,1,0,31.12
SC0,06/03/2021,15:00,St Johnstone,Hibernian,1,0,H,1,0,H,D Dickinson,6,13,2,2,10,20,0,9,1,2,0,30.12
SC0,03/03/2021,18:00,Hamilton,St Johnstone,1,1,D,1,0,H,G Irvine,12,17,3,5,16,13,8,8,2,3,0,30.12
SC0,03/03/2021,18:00,Livingston,Rangers,0,1,A,0,0,D,J Beaton,7,11,0,4,20,10,4,5,6,2,0,30.12
SC0,27/02/2021,15:00,Celtic,Aberdeen,1,0,H,1,0,H,W Collum,12,9,3,3,8,17,7,4,0,1,0,30.12
SC0,27/02/2021,15:00,Hibernian,Motherwell,0,2,A,0,1,A,A Muir,16,12,3,2,9,12,6,4,2,0,0,30.12
SC0,27/02/2021,15:00,Kilmarnock,Dundee United,1,1,D,0,1,A,D Munro,13,11,5,4,14,16,4,2,1,4,0,30.12
SC0,27/02/2021,15:00,St Mirren,Ross County,1,0,H,0,0,D,G Aitken,13,11,4,4,8,13,4,8,1,1,0,30.12
SC0,24/02/2021,18:00,St Mirren,Motherwell,0,0,D,0,0,D,K Clancy,7,13,2,2,8,11,5,9,2,1,0,30.12
SC0,21/02/2021,15:00,Rangers,Dundee United,4,1,H,2,0,H,N Walsh,22,7,11,4,6,9,7,0,0,3,0,30.12
SC0,21/02/2021,19:30,Ross County,Celtic,1,0,H,0,0,D,D Munro,6,19,4,4,9,8,2,9,0,0,0,30.12
SC0,20/02/2021,15:00,Aberdeen,Kilmarnock,1,0,H,1,0,H,D Robertson,10,8,4,4,12,11,2,3,1,2,0,30.12
SC0,20/02/2021,15:00,Hibernian,Hamilton,2,0,H,1,0,H,C Napier,17,8,8,6,12,11,8,3,1,1,0,31.12
SC0,20/02/2021,15:00,Motherwell,St Johnstone,0,3,A,0,2,A,J Beaton,1,22,1,7,10,13,6,7,1,0,0,30.12
